offLNm,offFNm,teamAbbr,teamLoc,teamRslt,teamFTA,teamFTM,teamFT%,opptAbbr,opptConf,opptLoc,opptRslt,opptFTA,opptFTM,opptFT%
Lewis,Eric,ATL,Home,Loss,30,25,0.8333,WAS,East,Away,Win,11,9,0.8182
Buchert,Nick,ATL,Home,Loss,30,25,0.8333,WAS,East,Away,Win,11,9,0.8182
Garretson,Ron,IND,Away,Loss,20,15,0.75,MIN,West,Home,Win,31,18,0.5806
Wright,Sean,IND,Away,Loss,20,15,0.75,MIN,West,Home,Win,31,18,0.5806
Lane,Karl,IND,Away,Loss,20,15,0.75,MIN,West,Home,Win,31,18,0.5806
Garretson,Ron,MIN,Home,Win,31,18,0.5806,IND,East,Away,Loss,20,15,0.75
Wright,Sean,MIN,Home,Win,31,18,0.5806,IND,East,Away,Loss,20,15,0.75
Lane,Karl,MIN,Home,Win,31,18,0.5806,IND,East,Away,Loss,20,15,0.75
Mauer,Ken,NY,Away,Win,20,14,0.7,NO,West,Home,Loss,21,14,0.6667
Collins,Derrick,NY,Away,Win,20,14,0.7,NO,West,Home,Loss,21,14,0.6667
Taylor,Ben,NY,Away,Win,20,14,0.7,NO,West,Home,Loss,21,14,0.6667
Mauer,Ken,NO,Home,Loss,21,14,0.6667,NY,East,Away,Win,20,14,0.7
Collins,Derrick,NO,Home,Loss,21,14,0.6667,NY,East,Away,Win,20,14,0.7
Taylor,Ben,NO,Home,Loss,21,14,0.6667,NY,East,Away,Win,20,14,0.7
Mott,Rodney,BOS,Away,Loss,28,21,0.75,PHO,West,Home,Win,26,17,0.6538
Fitzgerald,Kane,BOS,Away,Loss,28,21,0.75,PHO,West,Home,Win,26,17,0.6538
Williams,James,BOS,Away,Loss,28,21,0.75,PHO,West,Home,Win,26,17,0.6538
Mott,Rodney,PHO,Home,Win,26,17,0.6538,BOS,East,Away,Loss,28,21,0.75
Fitzgerald,Kane,PHO,Home,Win,26,17,0.6538,BOS,East,Away,Loss,28,21,0.75
Williams,James,PHO,Home,Win,26,17,0.6538,BOS,East,Away,Loss,28,21,0.75
Davis,Marc,BKN,Away,Win,20,14,0.7,UTA,West,Home,Loss,17,16,0.9412
Roe,Eli,BKN,Away,Win,20,14,0.7,UTA,West,Home,Loss,17,16,0.9412
Maddox,Tre,BKN,Away,Win,20,14,0.7,UTA,West,Home,Loss,17,16,0.9412
Davis,Marc,UTA,Home,Loss,17,16,0.9412,BKN,East,Away,Win,20,14,0.7
Roe,Eli,UTA,Home,Loss,17,16,0.9412,BKN,East,Away,Win,20,14,0.7
Maddox,Tre,UTA,Home,Loss,17,16,0.9412,BKN,East,Away,Win,20,14,0.7
Kirkland,Courtney,SA,Away,Win,21,16,0.7619,POR,West,Home,Loss,25,18,0.72
Zielinski,Gary,SA,Away,Win,21,16,0.7619,POR,West,Home,Loss,25,18,0.72
Washington,Tom,SA,Away,Win,21,16,0.7619,POR,West,Home,Loss,25,18,0.72
Kirkland,Courtney,POR,Home,Loss,25,18,0.72,SA,West,Away,Win,21,16,0.7619
Zielinski,Gary,POR,Home,Loss,25,18,0.72,SA,West,Away,Win,21,16,0.7619
Washington,Tom,POR,Home,Loss,25,18,0.72,SA,West,Away,Win,21,16,0.7619
Wall,Scott,GS,Away,Win,24,20,0.8333,SAC,West,Home,Loss,28,20,0.7143
Phillips,Jason,GS,Away,Win,24,20,0.8333,SAC,West,Home,Loss,28,20,0.7143
Dalen,Eric,GS,Away,Win,24,20,0.8333,SAC,West,Home,Loss,28,20,0.7143
Wall,Scott,SAC,Home,Loss,28,20,0.7143,GS,West,Away,Win,24,20,0.8333
Phillips,Jason,SAC,Home,Loss,28,20,0.7143,GS,West,Away,Win,24,20,0.8333
Dalen,Eric,SAC,Home,Loss,28,20,0.7143,GS,West,Away,Win,24,20,0.8333
Fraher,Pat,HOU,Away,Win,25,12,0.48,LAL,West,Home,Loss,15,12,0.8
Boland,Matt,HOU,Away,Win,25,12,0.48,LAL,West,Home,Loss,15,12,0.8
McCutchen,Monty,HOU,Away,Win,25,12,0.48,LAL,West,Home,Loss,15,12,0.8
Fraher,Pat,LAL,Home,Loss,15,12,0.8,HOU,West,Away,Win,25,12,0.48
Boland,Matt,LAL,Home,Loss,15,12,0.8,HOU,West,Away,Win,25,12,0.48
McCutchen,Monty,LAL,Home,Loss,15,12,0.8,HOU,West,Away,Win,25,12,0.48
Wood,Leon,DEN,Away,Win,26,15,0.5769,MIL,East,Home,Loss,20,16,0.8
Spooner,Bill,DEN,Away,Win,26,15,0.5769,MIL,East,Home,Loss,20,16,0.8
Ayotte,Mark,DEN,Away,Win,26,15,0.5769,MIL,East,Home,Loss,20,16,0.8
Wood,Leon,MIL,Home,Loss,20,16,0.8,DEN,West,Away,Win,26,15,0.5769
Spooner,Bill,MIL,Home,Loss,20,16,0.8,DEN,West,Away,Win,26,15,0.5769
Ayotte,Mark,MIL,Home,Loss,20,16,0.8,DEN,West,Away,Win,26,15,0.5769
Jones,David,MIA,Away,Win,21,16,0.7619,OKC,West,Home,Loss,30,23,0.7667
Kennedy,Bill,MIA,Away,Win,21,16,0.7619,OKC,West,Home,Loss,30,23,0.7667
Richardson,Derek,MIA,Away,Win,21,16,0.7619,OKC,West,Home,Loss,30,23,0.7667
Jones,David,OKC,Home,Loss,30,23,0.7667,MIA,East,Away,Win,21,16,0.7619
Kennedy,Bill,OKC,Home,Loss,30,23,0.7667,MIA,East,Away,Win,21,16,0.7619
Richardson,Derek,OKC,Home,Loss,30,23,0.7667,MIA,East,Away,Win,21,16,0.7619
Brothers,Tony,HOU,Away,Loss,25,16,0.64,GS,West,Home,Win,24,19,0.7917
Roe,Eli,HOU,Away,Loss,25,16,0.64,GS,West,Home,Win,24,19,0.7917
Goble,John,HOU,Away,Loss,25,16,0.64,GS,West,Home,Win,24,19,0.7917
Brothers,Tony,GS,Home,Win,24,19,0.7917,HOU,West,Away,Loss,25,16,0.64
Roe,Eli,GS,Home,Win,24,19,0.7917,HOU,West,Away,Loss,25,16,0.64
Goble,John,GS,Home,Win,24,19,0.7917,HOU,West,Away,Loss,25,16,0.64
Foster,Scott,NO,Away,Loss,11,8,0.7273,CHA,East,Home,Win,36,25,0.6944
Zarba,Zach,NO,Away,Loss,11,8,0.7273,CHA,East,Home,Win,36,25,0.6944
Cutler,Kevin,NO,Away,Loss,11,8,0.7273,CHA,East,Home,Win,36,25,0.6944
Foster,Scott,CHA,Home,Win,36,25,0.6944,NO,West,Away,Loss,11,8,0.7273
Zarba,Zach,CHA,Home,Win,36,25,0.6944,NO,West,Away,Loss,11,8,0.7273
Cutler,Kevin,CHA,Home,Win,36,25,0.6944,NO,West,Away,Loss,11,8,0.7273
Garretson,Ron,NY,Away,Loss,23,16,0.6957,ORL,East,Home,Win,26,22,0.8462
Maddox,Tre,NY,Away,Loss,23,16,0.6957,ORL,East,Home,Win,26,22,0.8462
Bavetta,Dick,NY,Away,Loss,23,16,0.6957,ORL,East,Home,Win,26,22,0.8462
Garretson,Ron,ORL,Home,Win,26,22,0.8462,NY,East,Away,Loss,23,16,0.6957
Maddox,Tre,ORL,Home,Win,26,22,0.8462,NY,East,Away,Loss,23,16,0.6957
Bavetta,Dick,ORL,Home,Win,26,22,0.8462,NY,East,Away,Loss,23,16,0.6957
Callahan,Mike,DAL,Away,Win,25,19,0.76,PHI,East,Home,Loss,32,23,0.7188
Palmer,Violet,DAL,Away,Win,25,19,0.76,PHI,East,Home,Loss,32,23,0.7188
Lindsay,Mark,DAL,Away,Win,25,19,0.76,PHI,East,Home,Loss,32,23,0.7188
Callahan,Mike,PHI,Home,Loss,32,23,0.7188,DAL,West,Away,Win,25,19,0.76
Palmer,Violet,PHI,Home,Loss,32,23,0.7188,DAL,West,Away,Win,25,19,0.76
Lindsay,Mark,PHI,Home,Loss,32,23,0.7188,DAL,West,Away,Win,25,19,0.76
Corbin,Sean,CLE,Away,Loss,29,21,0.7241,TOR,East,Home,Win,13,11,0.8462
Salvatore,Bennett,CLE,Away,Loss,29,21,0.7241,TOR,East,Home,Win,13,11,0.8462
Buchert,Nick,CLE,Away,Loss,29,21,0.7241,TOR,East,Home,Win,13,11,0.8462
Corbin,Sean,TOR,Home,Win,13,11,0.8462,CLE,East,Away,Loss,29,21,0.7241
Salvatore,Bennett,TOR,Home,Win,13,11,0.8462,CLE,East,Away,Loss,29,21,0.7241
Buchert,Nick,TOR,Home,Win,13,11,0.8462,CLE,East,Away,Loss,29,21,0.7241
Smith,Michael,ATL,Away,Loss,20,14,0.7,DET,East,Home,Win,29,13,0.4483
Wright,Sean,ATL,Away,Loss,20,14,0.7,DET,East,Home,Win,29,13,0.4483
Twardoski,Scott,ATL,Away,Loss,20,14,0.7,DET,East,Home,Win,29,13,0.4483
Smith,Michael,DET,Home,Win,29,13,0.4483,ATL,East,Away,Loss,20,14,0.7
Wright,Sean,DET,Home,Win,29,13,0.4483,ATL,East,Away,Loss,20,14,0.7
Twardoski,Scott,DET,Home,Win,29,13,0.4483,ATL,East,Away,Loss,20,14,0.7
Zielinski,Gary,DEN,Away,Loss,22,12,0.5455,CHI,East,Home,Win,27,23,0.8519
Malloy,Ed,DEN,Away,Loss,22,12,0.5455,CHI,East,Home,Win,27,23,0.8519
Barnaky,Brent,DEN,Away,Loss,22,12,0.5455,CHI,East,Home,Win,27,23,0.8519
Zielinski,Gary,CHI,Home,Win,27,23,0.8519,DEN,West,Away,Loss,22,12,0.5455
Malloy,Ed,CHI,Home,Win,27,23,0.8519,DEN,West,Away,Loss,22,12,0.5455
Barnaky,Brent,CHI,Home,Win,27,23,0.8519,DEN,West,Away,Loss,22,12,0.5455
Adams,Bennie,LAC,Away,Loss,43,27,0.6279,MEM,West,Home,Win,15,13,0.8667
Capers,James,LAC,Away,Loss,43,27,0.6279,MEM,West,Home,Win,15,13,0.8667
Taylor,Ben,LAC,Away,Loss,43,27,0.6279,MEM,West,Home,Win,15,13,0.8667
Adams,Bennie,MEM,Home,Win,15,13,0.8667,LAC,West,Away,Loss,43,27,0.6279
Capers,James,MEM,Home,Win,15,13,0.8667,LAC,West,Away,Loss,43,27,0.6279
Taylor,Ben,MEM,Home,Win,15,13,0.8667,LAC,West,Away,Loss,43,27,0.6279
Wall,Scott,SA,Away,Loss,27,25,0.9259,PHO,West,Home,Win,25,17,0.68
Phillips,Jason,SA,Away,Loss,27,25,0.9259,PHO,West,Home,Win,25,17,0.68
Dalen,Eric,SA,Away,Loss,27,25,0.9259,PHO,West,Home,Win,25,17,0.68
Wall,Scott,PHO,Home,Win,25,17,0.68,SA,West,Away,Loss,27,25,0.9259
Phillips,Jason,PHO,Home,Win,25,17,0.68,SA,West,Away,Loss,27,25,0.9259
Dalen,Eric,PHO,Home,Win,25,17,0.68,SA,West,Away,Loss,27,25,0.9259
Fraher,Pat,UTA,Away,Loss,18,14,0.7778,POR,West,Home,Win,17,17,1
Boland,Matt,UTA,Away,Loss,18,14,0.7778,POR,West,Home,Win,17,17,1
McCutchen,Monty,UTA,Away,Loss,18,14,0.7778,POR,West,Home,Win,17,17,1
Fraher,Pat,POR,Home,Win,17,17,1,UTA,West,Away,Loss,18,14,0.7778
Boland,Matt,POR,Home,Win,17,17,1,UTA,West,Away,Loss,18,14,0.7778
McCutchen,Monty,POR,Home,Win,17,17,1,UTA,West,Away,Loss,18,14,0.7778
Kirkland,Courtney,BOS,Away,Loss,17,12,0.7059,LAL,West,Home,Win,19,14,0.7368
Mauer,Ken,BOS,Away,Loss,17,12,0.7059,LAL,West,Home,Win,19,14,0.7368
Blair,Curtis,BOS,Away,Loss,17,12,0.7059,LAL,West,Home,Win,19,14,0.7368
Kirkland,Courtney,LAL,Home,Win,19,14,0.7368,BOS,East,Away,Loss,17,12,0.7059
Mauer,Ken,LAL,Home,Win,19,14,0.7368,BOS,East,Away,Loss,17,12,0.7059
Blair,Curtis,LAL,Home,Win,19,14,0.7368,BOS,East,Away,Loss,17,12,0.7059
Spooner,Bill,MEM,Away,Loss,22,17,0.7727,CHA,East,Home,Win,27,24,0.8889
Lewis,Eric,MEM,Away,Loss,22,17,0.7727,CHA,East,Home,Win,27,24,0.8889
Kogut,Marat,MEM,Away,Loss,22,17,0.7727,CHA,East,Home,Win,27,24,0.8889
Spooner,Bill,CHA,Home,Win,27,24,0.8889,MEM,West,Away,Loss,22,17,0.7727
Lewis,Eric,CHA,Home,Win,27,24,0.8889,MEM,West,Away,Loss,22,17,0.7727
Kogut,Marat,CHA,Home,Win,27,24,0.8889,MEM,West,Away,Loss,22,17,0.7727
Brown,Tony,NO,Away,Loss,21,17,0.8095,WAS,East,Home,Win,26,19,0.7308
Kennedy,Bill,NO,Away,Loss,21,17,0.8095,WAS,East,Home,Win,26,19,0.7308
Poole,Olandis,NO,Away,Loss,21,17,0.8095,WAS,East,Home,Win,26,19,0.7308
Brown,Tony,WAS,Home,Win,26,19,0.7308,NO,West,Away,Loss,21,17,0.8095
Kennedy,Bill,WAS,Home,Win,26,19,0.7308,NO,West,Away,Loss,21,17,0.8095
Poole,Olandis,WAS,Home,Win,26,19,0.7308,NO,West,Away,Loss,21,17,0.8095
Wood,Leon,NY,Away,Loss,16,10,0.625,ATL,East,Home,Win,33,27,0.8182
Malloy,Ed,NY,Away,Loss,16,10,0.625,ATL,East,Home,Win,33,27,0.8182
Lane,Karl,NY,Away,Loss,16,10,0.625,ATL,East,Home,Win,33,27,0.8182
Wood,Leon,ATL,Home,Win,33,27,0.8182,NY,East,Away,Loss,16,10,0.625
Malloy,Ed,ATL,Home,Win,33,27,0.8182,NY,East,Away,Loss,16,10,0.625
Lane,Karl,ATL,Home,Win,33,27,0.8182,NY,East,Away,Loss,16,10,0.625
Stafford,Derrick,DAL,Away,Win,22,17,0.7727,DET,East,Home,Loss,30,20,0.6667
Ayotte,Mark,DAL,Away,Win,22,17,0.7727,DET,East,Home,Loss,30,20,0.6667
Scott,Kevin,DAL,Away,Win,22,17,0.7727,DET,East,Home,Loss,30,20,0.6667
Stafford,Derrick,DET,Home,Loss,30,20,0.6667,DAL,West,Away,Win,22,17,0.7727
Ayotte,Mark,DET,Home,Loss,30,20,0.6667,DAL,West,Away,Win,22,17,0.7727
Scott,Kevin,DET,Home,Loss,30,20,0.6667,DAL,West,Away,Win,22,17,0.7727
Mott,Rodney,IND,Away,Win,40,29,0.725,MIL,East,Home,Loss,32,21,0.6563
Cutler,Kevin,IND,Away,Win,40,29,0.725,MIL,East,Home,Loss,32,21,0.6563
Tiven,Josh,IND,Away,Win,40,29,0.725,MIL,East,Home,Loss,32,21,0.6563
Mott,Rodney,MIL,Home,Loss,32,21,0.6563,IND,East,Away,Win,40,29,0.725
Cutler,Kevin,MIL,Home,Loss,32,21,0.6563,IND,East,Away,Win,40,29,0.725
Tiven,Josh,MIL,Home,Loss,32,21,0.6563,IND,East,Away,Win,40,29,0.725
Brothers,Tony,MIN,Away,Win,33,24,0.7273,UTA,West,Home,Loss,36,27,0.75
Fitzgerald,Kane,MIN,Away,Win,33,24,0.7273,UTA,West,Home,Loss,36,27,0.75
Orr,J.T.,MIN,Away,Win,33,24,0.7273,UTA,West,Home,Loss,36,27,0.75
Brothers,Tony,UTA,Home,Loss,36,27,0.75,MIN,West,Away,Win,33,24,0.7273
Fitzgerald,Kane,UTA,Home,Loss,36,27,0.75,MIN,West,Away,Win,33,24,0.7273
Orr,J.T.,UTA,Home,Loss,36,27,0.75,MIN,West,Away,Win,33,24,0.7273
Davis,Marc,BOS,Away,Loss,36,24,0.6667,SAC,West,Home,Win,28,24,0.8571
Guthrie,David,BOS,Away,Loss,36,24,0.6667,SAC,West,Home,Win,28,24,0.8571
Roe,Eli,BOS,Away,Loss,36,24,0.6667,SAC,West,Home,Win,28,24,0.8571
Davis,Marc,SAC,Home,Win,28,24,0.8571,BOS,East,Away,Loss,36,24,0.6667
Guthrie,David,SAC,Home,Win,28,24,0.8571,BOS,East,Away,Loss,36,24,0.6667
Roe,Eli,SAC,Home,Win,28,24,0.8571,BOS,East,Away,Loss,36,24,0.6667
Kirkland,Courtney,BKN,Away,Loss,24,20,0.8333,GS,West,Home,Win,17,13,0.7647
Washington,Tom,BKN,Away,Loss,24,20,0.8333,GS,West,Home,Win,17,13,0.7647
Williams,James,BKN,Away,Loss,24,20,0.8333,GS,West,Home,Win,17,13,0.7647
Kirkland,Courtney,GS,Home,Win,17,13,0.7647,BKN,East,Away,Loss,24,20,0.8333
Washington,Tom,GS,Home,Win,17,13,0.7647,BKN,East,Away,Loss,24,20,0.8333
Williams,James,GS,Home,Win,17,13,0.7647,BKN,East,Away,Loss,24,20,0.8333
Foster,Scott,LAC,Away,Win,39,28,0.7179,OKC,West,Home,Loss,24,19,0.7917
Collins,Derrick,LAC,Away,Win,39,28,0.7179,OKC,West,Home,Loss,24,19,0.7917
Wright,Sean,LAC,Away,Win,39,28,0.7179,OKC,West,Home,Loss,24,19,0.7917
Foster,Scott,OKC,Home,Loss,24,19,0.7917,LAC,West,Away,Win,39,28,0.7179
Collins,Derrick,OKC,Home,Loss,24,19,0.7917,LAC,West,Away,Win,39,28,0.7179
Wright,Sean,OKC,Home,Loss,24,19,0.7917,LAC,West,Away,Win,39,28,0.7179
Garretson,Ron,CHI,Away,Loss,17,15,0.8824,MIA,East,Home,Win,14,10,0.7143
Zarba,Zach,CHI,Away,Loss,17,15,0.8824,MIA,East,Home,Win,14,10,0.7143
Forte,Brian,CHI,Away,Loss,17,15,0.8824,MIA,East,Home,Win,14,10,0.7143
Garretson,Ron,MIA,Home,Win,14,10,0.7143,CHI,East,Away,Loss,17,15,0.8824
Zarba,Zach,MIA,Home,Win,14,10,0.7143,CHI,East,Away,Loss,17,15,0.8824
Forte,Brian,MIA,Home,Win,14,10,0.7143,CHI,East,Away,Loss,17,15,0.8824
Adams,Bennie,WAS,Away,Win,10,6,0.6,CLE,East,Home,Loss,26,21,0.8077
Callahan,Mike,WAS,Away,Win,10,6,0.6,CLE,East,Home,Loss,26,21,0.8077
Twardoski,Scott,WAS,Away,Win,10,6,0.6,CLE,East,Home,Loss,26,21,0.8077
Adams,Bennie,CLE,Home,Loss,26,21,0.8077,WAS,East,Away,Win,10,6,0.6
Callahan,Mike,CLE,Home,Loss,26,21,0.8077,WAS,East,Away,Win,10,6,0.6
Twardoski,Scott,CLE,Home,Loss,26,21,0.8077,WAS,East,Away,Win,10,6,0.6
Zielinski,Gary,ORL,Away,Loss,17,13,0.7647,TOR,East,Home,Win,36,28,0.7778
Jones,David,ORL,Away,Loss,17,13,0.7647,TOR,East,Home,Win,36,28,0.7778
Palmer,Violet,ORL,Away,Loss,17,13,0.7647,TOR,East,Home,Win,36,28,0.7778
Zielinski,Gary,TOR,Home,Win,36,28,0.7778,ORL,East,Away,Loss,17,13,0.7647
Jones,David,TOR,Home,Win,36,28,0.7778,ORL,East,Away,Loss,17,13,0.7647
Palmer,Violet,TOR,Home,Win,36,28,0.7778,ORL,East,Away,Loss,17,13,0.7647
Fraher,Pat,SAC,Away,Win,36,30,0.8333,DEN,West,Home,Loss,21,14,0.6667
Boland,Matt,SAC,Away,Win,36,30,0.8333,DEN,West,Home,Loss,21,14,0.6667
McCutchen,Monty,SAC,Away,Win,36,30,0.8333,DEN,West,Home,Loss,21,14,0.6667
Fraher,Pat,DEN,Home,Loss,21,14,0.6667,SAC,West,Away,Win,36,30,0.8333
Boland,Matt,DEN,Home,Loss,21,14,0.6667,SAC,West,Away,Win,36,30,0.8333
McCutchen,Monty,DEN,Home,Loss,21,14,0.6667,SAC,West,Away,Win,36,30,0.8333
Davis,Marc,HOU,Away,Win,32,28,0.875,PHO,West,Home,Loss,24,17,0.7083
Guthrie,David,HOU,Away,Win,32,28,0.875,PHO,West,Home,Loss,24,17,0.7083
Blair,Curtis,HOU,Away,Win,32,28,0.875,PHO,West,Home,Loss,24,17,0.7083
Davis,Marc,PHO,Home,Loss,24,17,0.7083,HOU,West,Away,Win,32,28,0.875
Guthrie,David,PHO,Home,Loss,24,17,0.7083,HOU,West,Away,Win,32,28,0.875
Blair,Curtis,PHO,Home,Loss,24,17,0.7083,HOU,West,Away,Win,32,28,0.875
Wall,Scott,BKN,Away,Win,32,24,0.75,LAL,West,Home,Loss,26,17,0.6538
Phillips,Jason,BKN,Away,Win,32,24,0.75,LAL,West,Home,Loss,26,17,0.6538
Dalen,Eric,BKN,Away,Win,32,24,0.75,LAL,West,Home,Loss,26,17,0.6538
Wall,Scott,LAL,Home,Loss,26,17,0.6538,BKN,East,Away,Win,32,24,0.75
Phillips,Jason,LAL,Home,Loss,26,17,0.6538,BKN,East,Away,Win,32,24,0.75
Dalen,Eric,LAL,Home,Loss,26,17,0.6538,BKN,East,Away,Win,32,24,0.75
Mauer,Ken,MIN,Away,Loss,20,14,0.7,POR,West,Home,Win,16,15,0.9375
Richardson,Derek,MIN,Away,Loss,20,14,0.7,POR,West,Home,Win,16,15,0.9375
Goble,John,MIN,Away,Loss,20,14,0.7,POR,West,Home,Win,16,15,0.9375
Mauer,Ken,POR,Home,Win,16,15,0.9375,MIN,West,Away,Loss,20,14,0.7
Richardson,Derek,POR,Home,Win,16,15,0.9375,MIN,West,Away,Loss,20,14,0.7
Goble,John,POR,Home,Win,16,15,0.9375,MIN,West,Away,Loss,20,14,0.7
Brown,Tony,MIL,Away,Win,29,22,0.7586,PHI,East,Home,Loss,23,16,0.6957
Kennedy,Bill,MIL,Away,Win,29,22,0.7586,PHI,East,Home,Loss,23,16,0.6957
Taylor,Ben,MIL,Away,Win,29,22,0.7586,PHI,East,Home,Loss,23,16,0.6957
Brown,Tony,PHI,Home,Loss,23,16,0.6957,MIL,East,Away,Win,29,22,0.7586
Kennedy,Bill,PHI,Home,Loss,23,16,0.6957,MIL,East,Away,Win,29,22,0.7586
Taylor,Ben,PHI,Home,Loss,23,16,0.6957,MIL,East,Away,Win,29,22,0.7586
Spooner,Bill,GS,Away,Win,22,15,0.6818,DET,East,Home,Loss,18,12,0.6667
Barnaky,Brent,GS,Away,Win,22,15,0.6818,DET,East,Home,Loss,18,12,0.6667
Maddox,Tre,GS,Away,Win,22,15,0.6818,DET,East,Home,Loss,18,12,0.6667
Spooner,Bill,DET,Home,Loss,18,12,0.6667,GS,West,Away,Win,22,15,0.6818
Barnaky,Brent,DET,Home,Loss,18,12,0.6667,GS,West,Away,Win,22,15,0.6818
Maddox,Tre,DET,Home,Loss,18,12,0.6667,GS,West,Away,Win,22,15,0.6818
Mott,Rodney,DAL,Away,Win,16,13,0.8125,NY,East,Home,Loss,16,14,0.875
Lewis,Eric,DAL,Away,Win,16,13,0.8125,NY,East,Home,Loss,16,14,0.875
Twardoski,Scott,DAL,Away,Win,16,13,0.8125,NY,East,Home,Loss,16,14,0.875
Mott,Rodney,NY,Home,Loss,16,14,0.875,DAL,West,Away,Win,16,13,0.8125
Lewis,Eric,NY,Home,Loss,16,14,0.875,DAL,West,Away,Win,16,13,0.8125
Twardoski,Scott,NY,Home,Loss,16,14,0.875,DAL,West,Away,Win,16,13,0.8125
Smith,Michael,LAC,Away,Win,26,21,0.8077,NO,West,Home,Loss,35,29,0.8286
Salvatore,Bennett,LAC,Away,Win,26,21,0.8077,NO,West,Home,Loss,35,29,0.8286
Forte,Brian,LAC,Away,Win,26,21,0.8077,NO,West,Home,Loss,35,29,0.8286
Smith,Michael,NO,Home,Loss,35,29,0.8286,LAC,West,Away,Win,26,21,0.8077
Salvatore,Bennett,NO,Home,Loss,35,29,0.8286,LAC,West,Away,Win,26,21,0.8077
Forte,Brian,NO,Home,Loss,35,29,0.8286,LAC,West,Away,Win,26,21,0.8077
Corbin,Sean,BOS,Away,Loss,21,20,0.9524,UTA,West,Home,Win,21,16,0.7619
Washington,Tom,BOS,Away,Loss,21,20,0.9524,UTA,West,Home,Win,21,16,0.7619
Buchert,Nick,BOS,Away,Loss,21,20,0.9524,UTA,West,Home,Win,21,16,0.7619
Corbin,Sean,UTA,Home,Win,21,16,0.7619,BOS,East,Away,Loss,21,20,0.9524
Washington,Tom,UTA,Home,Win,21,16,0.7619,BOS,East,Away,Loss,21,20,0.9524
Buchert,Nick,UTA,Home,Win,21,16,0.7619,BOS,East,Away,Loss,21,20,0.9524
Kennedy,Bill,TOR,Away,Win,24,19,0.7917,CLE,East,Home,Loss,24,20,0.8333
Williams,James,TOR,Away,Win,24,19,0.7917,CLE,East,Home,Loss,24,20,0.8333
Maddox,Tre,TOR,Away,Win,24,19,0.7917,CLE,East,Home,Loss,24,20,0.8333
Kennedy,Bill,CLE,Home,Loss,24,20,0.8333,TOR,East,Away,Win,24,19,0.7917
Williams,James,CLE,Home,Loss,24,20,0.8333,TOR,East,Away,Win,24,19,0.7917
Maddox,Tre,CLE,Home,Loss,24,20,0.8333,TOR,East,Away,Win,24,19,0.7917
Zielinski,Gary,LAL,Away,Loss,20,12,0.6,IND,East,Home,Win,25,19,0.76
Stafford,Derrick,LAL,Away,Loss,20,12,0.6,IND,East,Home,Win,25,19,0.76
Boland,Matt,LAL,Away,Loss,20,12,0.6,IND,East,Home,Win,25,19,0.76
Zielinski,Gary,IND,Home,Win,25,19,0.76,LAL,West,Away,Loss,20,12,0.6
Stafford,Derrick,IND,Home,Win,25,19,0.76,LAL,West,Away,Loss,20,12,0.6
Boland,Matt,IND,Home,Win,25,19,0.76,LAL,West,Away,Loss,20,12,0.6
Malloy,Ed,ORL,Away,Loss,14,12,0.8571,WAS,East,Home,Win,28,21,0.75
Fitzgerald,Kane,ORL,Away,Loss,14,12,0.8571,WAS,East,Home,Win,28,21,0.75
Kogut,Marat,ORL,Away,Loss,14,12,0.8571,WAS,East,Home,Win,28,21,0.75
Malloy,Ed,WAS,Home,Win,28,21,0.75,ORL,East,Away,Loss,14,12,0.8571
Fitzgerald,Kane,WAS,Home,Win,28,21,0.75,ORL,East,Away,Loss,14,12,0.8571
Kogut,Marat,WAS,Home,Win,28,21,0.75,ORL,East,Away,Loss,14,12,0.8571
Adams,Bennie,CHI,Away,Win,29,25,0.8621,ATL,East,Home,Loss,16,13,0.8125
Callahan,Mike,CHI,Away,Win,29,25,0.8621,ATL,East,Home,Loss,16,13,0.8125
Anderson,Steven,CHI,Away,Win,29,25,0.8621,ATL,East,Home,Loss,16,13,0.8125
Adams,Bennie,ATL,Home,Loss,16,13,0.8125,CHI,East,Away,Win,29,25,0.8621
Callahan,Mike,ATL,Home,Loss,16,13,0.8125,CHI,East,Away,Win,29,25,0.8621
Anderson,Steven,ATL,Home,Loss,16,13,0.8125,CHI,East,Away,Win,29,25,0.8621
Zarba,Zach,POR,Away,Win,38,32,0.8421,DEN,West,Home,Loss,26,17,0.6538
Collins,Derrick,POR,Away,Win,38,32,0.8421,DEN,West,Home,Loss,26,17,0.6538
Blair,Curtis,POR,Away,Win,38,32,0.8421,DEN,West,Home,Loss,26,17,0.6538
Zarba,Zach,DEN,Home,Loss,26,17,0.6538,POR,West,Away,Win,38,32,0.8421
Collins,Derrick,DEN,Home,Loss,26,17,0.6538,POR,West,Away,Win,38,32,0.8421
Blair,Curtis,DEN,Home,Loss,26,17,0.6538,POR,West,Away,Win,38,32,0.8421
Fraher,Pat,MIN,Away,Win,32,21,0.6563,PHO,West,Home,Loss,18,14,0.7778
McCutchen,Monty,MIN,Away,Win,32,21,0.6563,PHO,West,Home,Loss,18,14,0.7778
Buchert,Nick,MIN,Away,Win,32,21,0.6563,PHO,West,Home,Loss,18,14,0.7778
Fraher,Pat,PHO,Home,Loss,18,14,0.7778,MIN,West,Away,Win,32,21,0.6563
McCutchen,Monty,PHO,Home,Loss,18,14,0.7778,MIN,West,Away,Win,32,21,0.6563
Buchert,Nick,PHO,Home,Loss,18,14,0.7778,MIN,West,Away,Win,32,21,0.6563
